date,station,PM2.5,PM10,NO2,SO2,CO,O3,O3
2023-01-11,Kolkata_Victoria_2023-10-01_2023-11-30,152.79111111111112,220.92388888888888,10.889583333333334,14.223472222222222,1.408576388888889,47.50795138888889,47.50795138888889
2023-01-11,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-12,Chennai_Alandur_2023-10-01_2023-11-30,77.36954861111111,119.02899305555555,35.20736111111111,16.475486111111113,1.0137152777777778,61.46982638888889,61.46982638888889
2023-01-12,Delhi_AnandVihar_2023-10-01_2023-11-30,219.76041666666666,337.0833333333333,73.40520833333333,14.855555555555554,2.059166666666667,12.041666666666666,12.041666666666666
2023-01-12,Kolkata_Victoria_2023-10-01_2023-11-30,125.34305555555555,169.02951388888889,10.682083333333333,12.423368055555557,1.7294791666666667,45.193888888888885,45.193888888888885
2023-01-12,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-13,Chennai_Alandur_2023-10-01_2023-11-30,83.76524305555556,128.88559027777777,30.965625,19.582430555555558,0.9112847222222222,43.20298611111111,43.20298611111111
2023-01-13,Delhi_AnandVihar_2023-10-01_2023-11-30,225.83680555555554,335.0208333333333,85.81770833333333,13.847222222222221,2.2239583333333335,13.465625000000001,13.465625000000001
2023-01-13,Kolkata_Victoria_2023-10-01_2023-11-30,111.20208333333333,143.12708333333333,10.69954861111111,12.135,0.9796180555555556,52.40020833333333,52.40020833333333
2023-01-13,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-14,Chennai_Alandur_2023-10-01_2023-11-30,146.11656250000001,224.49173611111112,32.14524305555556,20.575555555555557,0.9514583333333334,40.50604166666667,40.50604166666667
2023-01-14,Delhi_AnandVihar_2023-10-01_2023-11-30,190.25,324.5625,77.29062499999999,16.219791666666666,1.8805555555555555,11.71875,11.71875
2023-01-14,Kolkata_Victoria_2023-10-01_2023-11-30,76.26458333333333,102.71249999999999,10.826076388888888,11.903263888888889,1.0422916666666666,40.77267361111111,40.77267361111111
2023-01-14,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-15,Chennai_Alandur_2023-10-01_2023-11-30,67.41239583333333,103.70680555555555,25.07482638888889,18.87097222222222,0.8291319444444444,42.80097222222222,42.80097222222222
2023-01-15,Delhi_AnandVihar_2023-10-01_2023-11-30,134.86458333333334,341.2916666666667,103.79375,16.64548611111111,2.1326388888888888,11.792708333333332,11.792708333333332
2023-01-15,Kolkata_Victoria_2023-10-01_2023-11-30,108.33298611111111,146.8361111111111,10.773715277777777,7.174270833333334,1.0062499999999999,42.5684375,42.5684375
2023-01-15,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-16,Chennai_Alandur_2023-10-01_2023-11-30,59.85225694444444,92.08364583333334,27.60388888888889,19.931562500000002,0.8703124999999999,48.183680555555554,48.183680555555554
2023-01-16,Delhi_AnandVihar_2023-10-01_2023-11-30,216.6875,503.8020833333333,112.72812499999999,18.126960784313724,2.4025362318840577,11.407986111111112,11.407986111111112
2023-01-16,Kolkata_Victoria_2023-10-01_2023-11-30,98.0892361111111,138.30937500000002,10.76375,10.295520833333333,0.7239583333333334,50.120243055555555,50.120243055555555
2023-01-16,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-17,Chennai_Alandur_2023-10-01_2023-11-30,55.39788194444444,85.22548611111111,24.049791666666668,19.41295138888889,0.8375347222222222,44.42319444444445,44.42319444444445
2023-01-17,Delhi_AnandVihar_2023-10-01_2023-11-30,228.82291666666666,447.0208333333333,92.84791666666666,13.629513888888889,2.3845238095238095,11.627083333333333,11.627083333333333
2023-01-17,Kolkata_Victoria_2023-10-01_2023-11-30,95.83506944444444,136.4920138888889,10.876875,7.659479166666666,0.7138541666666667,54.64524305555556,54.64524305555556
2023-01-17,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-18,Chennai_Alandur_2023-10-01_2023-11-30,74.00690972222222,113.85506944444444,29.986215277777777,16.946388888888887,0.8033680555555556,49.921076388888885,49.921076388888885
2023-01-18,Delhi_AnandVihar_2023-10-01_2023-11-30,303.8541666666667,590.7604166666666,113.16562499999999,64.24305555555556,2.4008333333333334,11.872916666666667,11.872916666666667
2023-01-18,Kolkata_Victoria_2023-10-01_2023-11-30,108.45659722222223,148.28854166666667,,8.046111111111111,0.6998611111111112,67.75364583333334,67.75364583333334
2023-01-18,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-19,Chennai_Alandur_2023-10-01_2023-11-30,81.34809027777779,125.14805555555556,29.943854166666668,17.322465277777777,0.9485069444444445,48.350277777777784,48.350277777777784
2023-01-19,Delhi_AnandVihar_2023-10-01_2023-11-30,264.0416666666667,534.3125,121.75937499999999,27.99090909090909,2.393840579710145,13.079166666666666,13.079166666666666
2023-01-19,Kolkata_Victoria_2023-10-01_2023-11-30,122.54239130434782,171.51340579710146,10.877045454545454,18.311597222222222,0.7009722222222222,60.98809027777778,60.98809027777778
2023-01-19,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-20,Chennai_Alandur_2023-10-01_2023-11-30,97.11045138888888,149.38961805555556,30.943680555555556,18.046319444444446,1.0385416666666667,41.726736111111116,41.726736111111116
2023-01-20,Delhi_AnandVihar_2023-10-01_2023-11-30,109.1875,229.69791666666666,56.151041666666664,,1.5305555555555557,13.811458333333334,13.811458333333334
2023-01-20,Kolkata_Victoria_2023-10-01_2023-11-30,147.54652777777778,199.41145833333334,10.834340277777777,10.572152777777777,1.0226388888888889,43.44885416666667,43.44885416666667
2023-01-20,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-21,Chennai_Alandur_2023-10-01_2023-11-30,91.44565972222222,140.6861458333333,28.27638888888889,18.114166666666666,0.8573958333333334,50.04170138888889,50.04170138888889
2023-01-21,Delhi_AnandVihar_2023-10-01_2023-11-30,237.30208333333334,417.8125,77.87291666666667,,2.2354166666666666,16.720833333333335,16.720833333333335
2023-01-21,Kolkata_Victoria_2023-10-01_2023-11-30,180.83368055555556,249.37569444444443,10.85704861111111,13.180069444444444,1.2878472222222224,37.47069444444444,37.47069444444444
2023-01-21,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-22,Chennai_Alandur_2023-10-01_2023-11-30,86.21656250000001,132.63833333333335,26.855,17.334791666666664,0.8342708333333334,76.74322916666667,76.74322916666667
2023-01-22,Delhi_AnandVihar_2023-10-01_2023-11-30,296.4791666666667,488.7604166666667,90.55416666666667,,2.3177083333333335,15.753124999999999,15.753124999999999
2023-01-22,Kolkata_Victoria_2023-10-01_2023-11-30,161.6642361111111,215.37118055555553,10.880034722222222,12.768020833333333,0.5993402777777778,42.154722222222226,42.154722222222226
2023-01-22,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-23,Chennai_Alandur_2023-10-01_2023-11-30,74.55451388888889,114.70222222222223,26.742430555555558,16.058611111111112,0.9110069444444444,45.68725694444444,45.68725694444444
2023-01-23,Delhi_AnandVihar_2023-10-01_2023-11-30,190.95833333333334,403.42391304347825,86.95674603174604,27.94090909090909,2.059090909090909,14.583333333333334,14.583333333333334
2023-01-23,Kolkata_Victoria_2023-10-01_2023-11-30,128.2513888888889,176.81215277777778,10.775243055555556,13.990208333333333,0.5093055555555556,30.982361111111107,30.982361111111107
2023-01-23,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-24,Chennai_Alandur_2023-10-01_2023-11-30,57.83604166666667,88.9792361111111,23.995208333333334,16.149131944444445,0.8078819444444445,56.821875,56.821875
2023-01-24,Delhi_AnandVihar_2023-10-01_2023-11-30,83.09375,187.64583333333334,50.75833333333333,22.779861111111114,1.5462121212121211,15.025,15.025
2023-01-24,Kolkata_Victoria_2023-10-01_2023-11-30,135.31770833333334,166.4142361111111,10.856423611111111,10.218402777777778,0.3247222222222222,21.530937500000004,21.530937500000004
2023-01-24,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-25,Chennai_Alandur_2023-10-01_2023-11-30,90.93493055555557,139.8976388888889,27.046319444444446,18.759444444444444,0.9355555555555556,58.67190972222222,58.67190972222222
2023-01-25,Delhi_AnandVihar_2023-10-01_2023-11-30,130.4125,251.8,69.53708333333333,22.4525,2.142916666666667,12.35375,12.35375
2023-01-25,Kolkata_Victoria_2023-10-01_2023-11-30,133.8295138888889,182.8079861111111,10.878159722222222,12.670277777777779,0.3022916666666667,26.94746212121212,26.94746212121212
2023-01-25,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-26,Chennai_Alandur_2023-10-01_2023-11-30,117.78173611111112,181.2692708333333,26.262256944444445,16.787534722222222,0.8759722222222223,60.68850694444444,60.68850694444444
2023-01-26,Delhi_AnandVihar_2023-10-01_2023-11-30,168.5625,261.40625,43.42916666666667,24.22152777777778,1.9097222222222223,12.495833333333332,12.495833333333332
2023-01-26,Kolkata_Victoria_2023-10-01_2023-11-30,105.77499999999999,154.96701388888889,10.766701388888889,14.478923611111112,0.3228125,35.276493055555555,35.276493055555555
2023-01-26,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-27,Chennai_Alandur_2023-10-01_2023-11-30,72.65975694444445,111.78555555555556,26.88416666666667,17.45232638888889,0.7868402777777778,47.9478125,47.9478125
2023-01-27,Delhi_AnandVihar_2023-10-01_2023-11-30,111.47569444444444,228.45833333333334,71.75208333333333,22.68958333333333,1.7833333333333334,15.293750000000001,15.293750000000001
2023-01-27,Kolkata_Victoria_2023-10-01_2023-11-30,108.16145833333333,149.56041666666667,10.750625,10.981041666666668,0.6616666666666666,28.254375,28.254375
2023-01-27,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-28,Chennai_Alandur_2023-10-01_2023-11-30,103.09142361111111,158.61222222222221,48.8440625,17.944548611111113,1.0124305555555555,50.31795138888889,50.31795138888889
2023-01-28,Delhi_AnandVihar_2023-10-01_2023-11-30,139.21875,316.2708333333333,102.12083333333334,23.727083333333336,2.3309027777777778,14.505208333333334,14.505208333333334
2023-01-28,Kolkata_Victoria_2023-10-01_2023-11-30,95.32395833333334,137.14583333333334,10.5940625,9.046631944444444,0.5563541666666666,30.92458333333333,30.92458333333333
2023-01-28,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-29,Chennai_Alandur_2023-10-01_2023-11-30,92.68989583333332,142.60152777777776,23.14902777777778,18.353437500000002,1.0628125,56.26440972222222,56.26440972222222
2023-01-29,Delhi_AnandVihar_2023-10-01_2023-11-30,288.65625,464.375,85.27604166666667,22.983680555555555,2.150378787878788,20.364583333333332,20.364583333333332
2023-01-29,Kolkata_Victoria_2023-10-01_2023-11-30,89.29895833333333,147.99375,10.84173611111111,13.179618055555556,0.3690625,47.921527777777776,47.921527777777776
2023-01-29,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-30,Chennai_Alandur_2023-10-01_2023-11-30,70.37184027777778,108.26309027777778,22.895590277777774,20.90010416666667,1.1169444444444445,31.750243055555558,31.750243055555558
2023-01-30,Delhi_AnandVihar_2023-10-01_2023-11-30,92.19791666666667,171.14583333333334,63.660069444444446,24.06041666666667,1.8028985507246378,16.003125,16.003125
2023-01-30,Kolkata_Victoria_2023-10-01_2023-11-30,104.21770833333333,,10.759548611111112,7.454444444444444,0.5572569444444445,38.55215277777778,38.55215277777778
2023-01-30,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-01-31,Chennai_Alandur_2023-10-01_2023-11-30,82.45180555555557,126.84965277777779,27.29784722222222,16.972638888888888,0.8164930555555556,37.95274305555555,37.95274305555555
2023-01-31,Delhi_AnandVihar_2023-10-01_2023-11-30,108.88541666666667,268.2395833333333,59.37152777777778,22.775347222222223,1.8479166666666667,13.167708333333332,13.167708333333332
2023-01-31,Kolkata_Victoria_2023-10-01_2023-11-30,136.83993055555555,,10.819930555555556,11.729791666666666,1.0908680555555554,28.40246527777778,28.40246527777778
2023-01-31,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-01,Chennai_Alandur_2023-10-01_2023-11-30,81.81222222222222,125.85965277777778,32.32736111111111,20.41267361111111,0.875625,29.8078125,29.8078125
2023-02-01,Delhi_AnandVihar_2023-10-01_2023-11-30,95.87152777777777,305.4375,66.41284722222223,18.20871212121212,1.8656249999999999,14.235763888888888,14.235763888888888
2023-02-01,Kolkata_Victoria_2023-10-01_2023-11-30,86.83030303030303,103.225,10.541909722222222,11.80094696969697,0.846111111111111,29.02467391304348,29.02467391304348
2023-02-01,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-02,Chennai_Alandur_2023-10-01_2023-11-30,72.85534722222222,112.08486111111112,40.956631944444446,20.619652777777777,0.7799999999999999,53.77979166666666,53.77979166666666
2023-02-02,Delhi_AnandVihar_2023-10-01_2023-11-30,101.875,358.6458333333333,77.12986111111111,2.8829166666666666,1.8381944444444445,14.136458333333332,14.136458333333332
2023-02-02,Kolkata_Victoria_2023-10-01_2023-11-30,62.77013888888889,103.71805555555555,10.7371875,11.201701388888887,0.9028472222222222,54.156701388888884,54.156701388888884
2023-02-02,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-03,Chennai_Alandur_2023-10-01_2023-11-30,70.22777777777777,108.04614583333334,33.11145833333333,20.92517361111111,0.7721180555555556,62.64194444444445,62.64194444444445
2023-02-03,Delhi_AnandVihar_2023-10-01_2023-11-30,138.90625,521.1666666666666,80.72324561403508,4.788888888888889,2.3579861111111113,14.392708333333333,14.392708333333333
2023-02-03,Kolkata_Victoria_2023-10-01_2023-11-30,84.2232638888889,120.55312500000001,10.749548611111111,8.841145833333334,1.539861111111111,46.096180555555556,46.096180555555556
2023-02-03,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-04,Chennai_Alandur_2023-10-01_2023-11-30,88.45881944444444,136.08909722222222,39.4659375,19.316006944444442,0.9388541666666667,64.70361111111112,64.70361111111112
2023-02-04,Delhi_AnandVihar_2023-10-01_2023-11-30,150.38541666666666,577.2875,117.7090909090909,7.875877192982455,2.1954545454545453,12.4481884057971,12.4481884057971
2023-02-04,Kolkata_Victoria_2023-10-01_2023-11-30,117.15625,167.31875,10.686875,9.39013888888889,2.318888888888889,44.96878472222222,44.96878472222222
2023-02-04,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-05,Chennai_Alandur_2023-10-01_2023-11-30,72.15996527777777,111.02211805555555,33.03010416666667,18.394618055555554,0.7708680555555555,58.23215277777778,58.23215277777778
2023-02-05,Delhi_AnandVihar_2023-10-01_2023-11-30,121.12152777777777,416.0978260869565,107.10238095238095,16.800757575757576,1.71984126984127,9.435416666666667,9.435416666666667
2023-02-05,Kolkata_Victoria_2023-10-01_2023-11-30,94.20590277777778,144.328125,10.810069444444444,8.793125,1.7335416666666665,44.41840277777778,44.41840277777778
2023-02-05,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-06,Chennai_Alandur_2023-10-01_2023-11-30,82.94569444444444,127.60940972222222,31.58736111111111,18.438402777777778,0.9842708333333333,32.589444444444446,32.589444444444446
2023-02-06,Delhi_AnandVihar_2023-10-01_2023-11-30,182.60416666666666,498.1145833333333,88.41979166666665,17.89810606060606,2.4796296296296294,17.3625,17.3625
2023-02-06,Kolkata_Victoria_2023-10-01_2023-11-30,104.77152777777779,161.88680555555555,10.576006944444444,11.490138888888888,2.103090277777778,40.099131944444444,40.099131944444444
2023-02-06,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-07,Chennai_Alandur_2023-10-01_2023-11-30,70.26940972222222,108.09527777777777,26.866041666666664,19.143333333333334,0.9277430555555556,28.562881944444445,28.562881944444445
2023-02-07,Delhi_AnandVihar_2023-10-01_2023-11-30,155.92708333333334,460.9166666666667,71.86458333333333,14.54927536231884,1.7729166666666665,9.136458333333334,9.136458333333334
2023-02-07,Kolkata_Victoria_2023-10-01_2023-11-30,62.65,95.19130434782609,10.705763888888889,8.793522727272729,1.1559375,40.54192028985508,40.54192028985508
2023-02-07,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-08,Chennai_Alandur_2023-10-01_2023-11-30,69.32427083333333,106.65538194444444,28.39951388888889,17.645104166666666,1.0530555555555556,28.161875,28.161875
2023-02-08,Delhi_AnandVihar_2023-10-01_2023-11-30,85.45833333333333,441.4583333333333,78.61979166666667,12.660763888888889,1.9663194444444445,10.5,10.5
2023-02-08,Kolkata_Victoria_2023-10-01_2023-11-30,59.051736111111104,85.43854166666667,10.85277777777778,12.294201388888888,1.0359722222222223,43.149097222222224,43.149097222222224
2023-02-08,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-09,Chennai_Alandur_2023-10-01_2023-11-30,82.41836805555555,126.7957986111111,26.424513888888892,19.240520833333335,1.1696180555555555,21.98743055555556,21.98743055555556
2023-02-09,Delhi_AnandVihar_2023-10-01_2023-11-30,101.28125,340.7604166666667,73.99062500000001,14.370833333333332,1.6600694444444446,12.195833333333333,12.195833333333333
2023-02-09,Kolkata_Victoria_2023-10-01_2023-11-30,81.18090277777777,120.62465277777778,10.852604166666666,12.362013888888889,1.4848958333333335,43.780277777777776,43.780277777777776
2023-02-09,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-10,Chennai_Alandur_2023-10-01_2023-11-30,73.4559375,113.11572916666667,30.71152777777778,16.393715277777776,1.0126388888888889,27.781458333333333,27.781458333333333
2023-02-10,Delhi_AnandVihar_2023-10-01_2023-11-30,96.72916666666667,237.90625,60.82604166666667,14.714583333333332,1.746875,18.722916666666666,18.722916666666666
2023-02-10,Kolkata_Victoria_2023-10-01_2023-11-30,111.00694444444444,172.58819444444444,10.705798611111112,11.806770833333333,2.2611805555555553,47.18732638888889,47.18732638888889
2023-02-10,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-11,Chennai_Alandur_2023-10-01_2023-11-30,92.44634057971015,142.22384057971016,37.95873188405797,18.82731884057971,1.307536231884058,36.78492753623188,36.78492753623188
2023-02-11,Delhi_AnandVihar_2023-10-01_2023-11-30,153.21875,459.78125,80.61458333333333,15.546180555555557,1.7798611111111111,12.887500000000001,12.887500000000001
2023-02-11,Kolkata_Victoria_2023-10-01_2023-11-30,83.01909722222221,110.52395833333333,10.785798611111112,13.326493055555554,1.125625,58.29204861111111,58.29204861111111
2023-02-11,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-12,Chennai_Alandur_2023-10-01_2023-11-30,104.1621875,160.24770833333332,38.65510416666667,17.242916666666666,1.4083680555555553,33.20486111111111,33.20486111111111
2023-02-12,Delhi_AnandVihar_2023-10-01_2023-11-30,55.267361111111114,269.0520833333333,48.875,14.723263888888889,1.4986111111111111,15.112499999999999,15.112499999999999
2023-02-12,Kolkata_Victoria_2023-10-01_2023-11-30,69.14722222222223,110.66701388888889,10.740208333333333,12.363854166666668,1.1011111111111112,55.487986111111105,55.487986111111105
2023-02-12,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-13,Chennai_Alandur_2023-10-01_2023-11-30,112.96503472222223,173.79114583333333,38.48833333333334,18.504375,1.2125694444444444,33.20361111111111,33.20361111111111
2023-02-13,Delhi_AnandVihar_2023-10-01_2023-11-30,47.71875,238.52083333333334,47.723958333333336,14.049999999999999,1.5711805555555556,16.117708333333333,16.117708333333333
2023-02-13,Kolkata_Victoria_2023-10-01_2023-11-30,57.998263888888886,97.75659722222223,10.807812499999999,16.29954861111111,1.2863541666666667,55.65625,55.65625
2023-02-13,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-14,Chennai_Alandur_2023-10-01_2023-11-30,92.61184027777777,142.47663194444445,32.86788194444444,17.381493055555556,1.2321875,31.64923611111111,31.64923611111111
2023-02-14,Delhi_AnandVihar_2023-10-01_2023-11-30,82.80208333333333,236.66666666666666,63.239236111111104,16.488541666666666,1.8416666666666668,13.633680555555555,13.633680555555555
2023-02-14,Kolkata_Victoria_2023-10-01_2023-11-30,89.51770833333335,151.3111111111111,10.887638888888889,13.885173611111112,1.8877430555555554,55.22902777777778,55.22902777777778
2023-02-14,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-15,Chennai_Alandur_2023-10-01_2023-11-30,92.79336805555556,142.75857638888888,33.54927083333333,15.46986111111111,1.2847916666666668,39.03902777777778,39.03902777777778
2023-02-15,Delhi_AnandVihar_2023-10-01_2023-11-30,105.84375,291.0416666666667,78.70833333333333,16.797916666666666,1.9536231884057973,10.424305555555556,10.424305555555556
2023-02-15,Kolkata_Victoria_2023-10-01_2023-11-30,116.93368055555555,192.1753472222222,10.772777777777778,14.040034722222222,2.4853472222222224,48.37444444444444,48.37444444444444
2023-02-15,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,
2023-02-16,Chennai_Alandur_2023-10-01_2023-11-30,97.78163194444444,150.4348611111111,36.46635416666667,16.309652777777778,1.2553472222222222,30.23875,30.23875
2023-02-16,Delhi_AnandVihar_2023-10-01_2023-11-30,216.9375,481.53125,113.79356060606061,24.30757575757576,2.6214285714285714,14.555952380952382,14.555952380952382
